id,name,iconUrl,url
clark-atlanta,Clark Atlanta University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/clark-atlanta.svg,https://www.ncaa.com/schools/clark-atlanta
clark-ma,Clark University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/clark-ma.svg,https://www.ncaa.com/schools/clark-ma
clarke,Clarke University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/clarke.svg,https://www.ncaa.com/schools/clarke
clarkson,Clarkson University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/clarkson.svg,https://www.ncaa.com/schools/clarkson
clayton-st,Clayton State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/clayton-st.svg,https://www.ncaa.com/schools/clayton-st
clemson,Clemson University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/clemson.svg,https://www.ncaa.com/schools/clemson
cleveland-st,Cleveland State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cleveland-st.svg,https://www.ncaa.com/schools/cleveland-st
coast-guard,U.S. Coast Guard Academy,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/coast-guard.svg,https://www.ncaa.com/schools/coast-guard
coastal-caro,Coastal Carolina University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/coastal-caro.svg,https://www.ncaa.com/schools/coastal-caro
cobleskill-st,"SUNY, Cobleskill",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cobleskill-st.svg,https://www.ncaa.com/schools/cobleskill-st
coe,Coe College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/coe.svg,https://www.ncaa.com/schools/coe
coker,Coker University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/coker.svg,https://www.ncaa.com/schools/coker
col-of-charleston,College of Charleston,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/col-of-charleston.svg,https://www.ncaa.com/schools/col-of-charleston
colby,Colby College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colby.svg,https://www.ncaa.com/schools/colby
colby-sawyer,Colby-Sawyer College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colby-sawyer.svg,https://www.ncaa.com/schools/colby-sawyer
colgate,Colgate University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colgate.svg,https://www.ncaa.com/schools/colgate
colo-christian,Colorado Christian University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colo-christian.svg,https://www.ncaa.com/schools/colo-christian
colorado,University of Colorado,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colorado.svg,https://www.ncaa.com/schools/colorado
colorado-col,Colorado College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colorado-col.svg,https://www.ncaa.com/schools/colorado-col
colorado-mesa,Colorado Mesa University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colorado-mesa.svg,https://www.ncaa.com/schools/colorado-mesa
colorado-mines,Colorado School of Mines,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colorado-mines.svg,https://www.ncaa.com/schools/colorado-mines
colorado-st,Colorado State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colorado-st.svg,https://www.ncaa.com/schools/colorado-st
colorado-st-pueblo,Colorado State University-Pueblo,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/colorado-st-pueblo.svg,https://www.ncaa.com/schools/colorado-st-pueblo
columbia,Columbia University-Barnard College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/columbia.svg,https://www.ncaa.com/schools/columbia
columbus-st,Columbus State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/columbus-st.svg,https://www.ncaa.com/schools/columbus-st
concord,Concord University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/concord.svg,https://www.ncaa.com/schools/concord
concordia-chicago,Concordia University Chicago,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/concordia-chicago.svg,https://www.ncaa.com/schools/concordia-chicago
concordia-irvine,Concordia University Irvine,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/concordia-irvine.svg,https://www.ncaa.com/schools/concordia-irvine
concordia-mhead,Concordia College-Moorhead,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/concordia-mhead.svg,https://www.ncaa.com/schools/concordia-mhead
concordia-ny,Concordia College-New York,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/concordia-ny.svg,https://www.ncaa.com/schools/concordia-ny
concordia-or,,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/concordia-or.svg,https://www.ncaa.com/schools/concordia-or
concordia-st-paul,"Concordia University, St. Paul",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/concordia-st-paul.svg,https://www.ncaa.com/schools/concordia-st-paul
concordia-tx,Concordia University Texas,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/concordia-tx.svg,https://www.ncaa.com/schools/concordia-tx
concordia-wi,Concordia University Wisconsin,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/concordia-wi.svg,https://www.ncaa.com/schools/concordia-wi
connecticut-col,Connecticut College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/connecticut-col.svg,https://www.ncaa.com/schools/connecticut-col
converse,Converse College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/converse.svg,https://www.ncaa.com/schools/converse
coppin-st,Coppin State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/coppin-st.svg,https://www.ncaa.com/schools/coppin-st
cornell,Cornell University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cornell.svg,https://www.ncaa.com/schools/cornell
cornell-college,Cornell College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/cornell-college.svg,https://www.ncaa.com/schools/cornell-college
covenant,Covenant College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/covenant.svg,https://www.ncaa.com/schools/covenant
creighton,Creighton University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/creighton.svg,https://www.ncaa.com/schools/creighton
crown-mn,Crown College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/crown-mn.svg,https://www.ncaa.com/schools/crown-mn
curry,Curry College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/curry.svg,https://www.ncaa.com/schools/curry
daemen,Daemen College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/daemen.svg,https://www.ncaa.com/schools/daemen
dallas,University of Dallas,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dallas.svg,https://www.ncaa.com/schools/dallas
dallas-baptist,Dallas Baptist University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dallas-baptist.svg,https://www.ncaa.com/schools/dallas-baptist
daniel-webster,Daniel Webster College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/daniel-webster.svg,https://www.ncaa.com/schools/daniel-webster
dartmouth,Dartmouth College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dartmouth.svg,https://www.ncaa.com/schools/dartmouth
davenport,Davenport University ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/davenport.svg,https://www.ncaa.com/schools/davenport
davidson,Davidson College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/davidson.svg,https://www.ncaa.com/schools/davidson
davis-elkins,Davis and Elkins College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/davis-elkins.svg,https://www.ncaa.com/schools/davis-elkins
dayton,University of Dayton,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dayton.svg,https://www.ncaa.com/schools/dayton
dean-college,Dean College ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dean-college.svg,https://www.ncaa.com/schools/dean-college
defiance,Defiance College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/defiance.svg,https://www.ncaa.com/schools/defiance
delaware,University of Delaware,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/delaware.svg,https://www.ncaa.com/schools/delaware
delaware-st,Delaware State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/delaware-st.svg,https://www.ncaa.com/schools/delaware-st
delaware-valley,Delaware Valley College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/delaware-valley.svg,https://www.ncaa.com/schools/delaware-valley
delta-st,Delta State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/delta-st.svg,https://www.ncaa.com/schools/delta-st
denison,Denison University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/denison.svg,https://www.ncaa.com/schools/denison
denver,University of Denver,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/denver.svg,https://www.ncaa.com/schools/denver
depaul,DePaul University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/depaul.svg,https://www.ncaa.com/schools/depaul
depauw,DePauw University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/depauw.svg,https://www.ncaa.com/schools/depauw
desales,DeSales University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/desales.svg,https://www.ncaa.com/schools/desales
detroit,University of Detroit Mercy,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/detroit.svg,https://www.ncaa.com/schools/detroit
dickinson,Dickinson College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dickinson.svg,https://www.ncaa.com/schools/dickinson
dist-columbia,University of the District of Columbia,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dist-columbia.svg,https://www.ncaa.com/schools/dist-columbia
dominican-ca,Dominican University of California,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dominican-ca.svg,https://www.ncaa.com/schools/dominican-ca
dominican-il,Dominican University (Ill.),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dominican-il.svg,https://www.ncaa.com/schools/dominican-il
dominican-ny,Dominican College (N.Y.) ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dominican-ny.svg,https://www.ncaa.com/schools/dominican-ny
dowling,Dowling College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dowling.svg,https://www.ncaa.com/schools/dowling
drake,Drake University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/drake.svg,https://www.ncaa.com/schools/drake
drew,Drew University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/drew.svg,https://www.ncaa.com/schools/drew
drexel,Drexel University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/drexel.svg,https://www.ncaa.com/schools/drexel
drury,Drury University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/drury.svg,https://www.ncaa.com/schools/drury
dubuque,University of Dubuque,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dubuque.svg,https://www.ncaa.com/schools/dubuque
duke,Duke University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/duke.svg,https://www.ncaa.com/schools/duke
duquesne,Duquesne University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/duquesne.svg,https://www.ncaa.com/schools/duquesne
dyouville,D'Youville College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/dyouville.svg,https://www.ncaa.com/schools/dyouville
earlham,Earlham College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/earlham.svg,https://www.ncaa.com/schools/earlham
east-carolina,East Carolina University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/east-carolina.svg,https://www.ncaa.com/schools/east-carolina
east-central,East Central University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/east-central.svg,https://www.ncaa.com/schools/east-central
east-mennonite,Eastern Mennonite University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/east-mennonite.svg,https://www.ncaa.com/schools/east-mennonite
east-stroudsburg,East Stroudsburg University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/east-stroudsburg.svg,https://www.ncaa.com/schools/east-stroudsburg
east-tenn-st,East Tennessee State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/east-tenn-st.svg,https://www.ncaa.com/schools/east-tenn-st
east-tex-baptist,East Texas Baptist University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/east-tex-baptist.svg,https://www.ncaa.com/schools/east-tex-baptist
eastern,Eastern University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/eastern.svg,https://www.ncaa.com/schools/eastern
eastern-conn-st,Eastern Connecticut State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/eastern-conn-st.svg,https://www.ncaa.com/schools/eastern-conn-st
eastern-ill,Eastern Illinois University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/eastern-ill.svg,https://www.ncaa.com/schools/eastern-ill
eastern-ky,Eastern Kentucky University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/eastern-ky.svg,https://www.ncaa.com/schools/eastern-ky
eastern-mich,Eastern Michigan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/eastern-mich.svg,https://www.ncaa.com/schools/eastern-mich
eastern-nazarene,Eastern Nazarene College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/eastern-nazarene.svg,https://www.ncaa.com/schools/eastern-nazarene
eastern-nm,Eastern New Mexico University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/eastern-nm.svg,https://www.ncaa.com/schools/eastern-nm
eastern-ore,Eastern Oregon University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/eastern-ore.svg,https://www.ncaa.com/schools/eastern-ore
eastern-wash,Eastern Washington University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/eastern-wash.svg,https://www.ncaa.com/schools/eastern-wash
eckerd,Eckerd College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/eckerd.svg,https://www.ncaa.com/schools/eckerd
edgewood,Edgewood College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/edgewood.svg,https://www.ncaa.com/schools/edgewood
edinboro,Edinboro University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/edinboro.svg,https://www.ncaa.com/schools/edinboro
edward-waters,Edward Waters,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/edward-waters.svg,https://www.ncaa.com/schools/edward-waters
elizabeth-city-st,Elizabeth City State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/elizabeth-city-st.svg,https://www.ncaa.com/schools/elizabeth-city-st
